temp_C,soc,days,reported,predicted,error_pct,in_dist_error_pct,edge_error_pct
60.0,0.0,292.77916666666664,0.9601129785542636,0.7454280907923989,-22.360377638591743,,-22.360377638591743
60.0,0.5,292.77916666666664,0.8836631942849076,0.5757134846539982,-34.84921762302361,,-34.84921762302361
60.0,1.0,292.77916666666664,0.856408270642878,0.321141575446397,-62.50134585863745,,-62.50134585863745
0.0,0.5,319.30833333333334,0.9872957749249884,0.993410069344225,0.6192971320778877,0.6192971320778877,
10.0,0.5,319.30833333333334,0.9829612896530078,0.9849591900938954,0.20325321677651512,0.20325321677651512,
25.0,0.0,319.30833333333334,0.9903854772047492,0.9719501031271226,-1.8614342094008067,-1.8614342094008067,
25.0,0.5,319.30833333333334,0.9737199173298988,0.9532501718785378,-2.102221089149791,-2.102221089149791,
25.0,1.0,319.30833333333334,0.9309367908292204,0.9252002750056604,-0.616208949959999,-0.616208949959999,
40.0,0.0,319.30833333333334,0.9849310460929308,0.9217908869759962,-6.410617206900103,-6.410617206900103,
40.0,0.125,319.30833333333334,0.9709662963402348,0.9217908869759962,-5.064584584407357,-5.064584584407357,
40.0,0.25,319.30833333333334,0.9592592587427884,0.9217908869759962,-3.9059692596450395,-3.9059692596450395,
40.0,0.375,319.30833333333334,0.9483430168881062,0.9217908869759962,-2.7998445118769544,-2.7998445118769544,
40.0,0.5,319.30833333333334,0.9491942769573524,0.869651478293327,-8.380033528963137,-8.380033528963137,
40.0,0.625,319.30833333333334,0.944874274677478,0.869651478293327,-7.961143445230046,-7.961143445230046,
40.0,0.75,319.30833333333334,0.9349945149553646,0.869651478293327,-6.988601068441236,-6.988601068441236,
40.0,0.875,319.30833333333334,0.917052604115976,0.7914423652693232,-13.697168328499437,-13.697168328499437,
40.0,1.0,319.30833333333334,0.9179337050552152,0.7914423652693232,-13.78000819550289,-13.78000819550289,
60.0,0.0,319.30833333333334,0.957026369152116,0.734144578629803,-23.28899157917422,,-23.28899157917422
60.0,0.5,319.30833333333334,0.877563439026372,0.5569076310496717,-36.539330801253236,,-36.539330801253236
60.0,1.0,319.30833333333334,0.8504353748256722,0.2910522096794743,-65.7760932464579,,-65.7760932464579
0.0,0.5,345.83750000000003,0.9868962172397326,0.993141774515652,0.6328484360176863,0.6328484360176863,
10.0,0.5,345.83750000000003,0.9826297676089976,0.9843468359241561,0.17474214315088252,0.17474214315088252,
25.0,0.0,345.83750000000003,0.9899675314586516,0.9708081120097497,-1.9353583668215597,-1.9353583668215597,
25.0,0.5,345.83750000000003,0.9729437142274038,0.9513468533495829,-2.219744119008007,-2.219744119008007,
25.0,1.0,345.83750000000003,0.928518698811912,0.9221549653593326,-0.6853640600584645,-0.6853640600584645,
40.0,0.0,345.83750000000003,0.9839671363743322,0.9186067714416041,-6.64253535677669,-6.64253535677669,
40.0,0.125,345.83750000000003,0.9692399129593968,0.9186067714416041,-5.2240050002887015,-5.2240050002887015,
40.0,0.25,345.83750000000003,0.9572145746453516,0.9186067714416041,-4.033348867264352,-4.033348867264352,
40.0,0.375,345.83750000000003,0.946527599636864,0.9186067714416041,-2.9498165934064384,-2.9498165934064384,
40.0,0.5,345.83750000000003,0.9472737931023226,0.8643446190693401,-8.754509481507915,-8.754509481507915,
40.0,0.625,345.83750000000003,0.9429231489703076,0.8643446190693401,-8.33350310539909,-8.33350310539909,
40.0,0.75,345.83750000000003,0.932144576074364,0.8643446190693401,-7.273545193016812,-7.273545193016812,
40.0,0.875,345.83750000000003,0.9145958728385942,0.7829513905109442,-14.393732383579469,-14.393732383579469,
40.0,1.0,345.83750000000003,0.9154462013100156,0.7829513905109442,-14.473249286464855,-14.473249286464855,
60.0,0.0,345.83750000000003,0.9540721489956692,0.7233208479370971,-24.18593827536827,,-24.18593827536827
60.0,0.5,345.83750000000003,0.8729857796272141,0.5388680798951617,-38.27298308051807,,-38.27298308051807
60.0,1.0,345.83750000000003,0.8458597162636968,0.2621889278322588,-69.00326108560992,,-69.00326108560992
0.0,0.5,376.31666666666666,0.984626424523397,0.9928459421978092,0.8347854038541384,0.8347854038541384,
10.0,0.5,376.31666666666666,0.980556278180746,0.9836716303887445,0.31771273891372404,0.31771273891372404,
25.0,0.0,376.31666666666666,0.9882553864896418,0.9695489081667038,-1.8928789641496282,-1.8928789641496282,
25.0,0.5,376.31666666666666,0.970607005841997,0.9492481802778397,-2.200563712769471,-2.200563712769471,
25.0,1.0,376.31666666666666,0.9246363894867848,0.9187970884445436,-0.6315240356787561,-0.6315240356787561,
40.0,0.0,376.31666666666666,0.981466797449666,0.9150958417534361,-6.762424961159602,-6.762424961159602,
40.0,0.125,376.31666666666666,0.9659010751889396,0.9150958417534361,-5.259879581929814,-5.259879581929814,
40.0,0.25,376.31666666666666,0.9534908795236144,0.9150958417534361,-4.0267860547718515,-4.0267860547718515,
40.0,0.375,376.31666666666666,0.9428794857992194,0.9150958417534361,-2.946680298408755,-2.946680298408755,
40.0,0.5,376.31666666666666,0.9434605607661392,0.8584930695890601,-9.005939909992739,-9.005939909992739,
40.0,0.625,376.31666666666666,0.9394422738119196,0.8584930695890601,-8.616729998150566,-8.616729998150566,
40.0,0.75,376.31666666666666,0.9303310271535832,0.8584930695890601,-7.721763057211647,-7.721763057211647,
40.0,0.875,376.31666666666666,0.9118583531800178,0.7735889113424962,-15.163478116455298,-15.163478116455298,
40.0,1.0,376.31666666666666,0.9121888613432574,0.7735889113424962,-15.194216447311554,-15.194216447311554,
60.0,0.0,376.31666666666666,0.948312338710875,0.7113861813035227,-24.983979195022073,,-24.983979195022073
60.0,0.5,376.31666666666666,0.8666163271021622,0.5189769688392043,-40.114563664570326,,-40.114563664570326
60.0,1.0,376.31666666666666,0.8397126052022749,0.2303631501427269,-72.56642942888351,,-72.56642942888351
0.0,0.5,402.7416666666666,0.984896490157094,0.9925990239354535,0.7820653089271261,0.7820653089271261,
10.0,0.5,402.7416666666666,0.9803577766288076,0.9831080659386114,0.28053934750855264,0.28053934750855264,
25.0,0.0,402.7416666666666,0.9880361740187495,0.968497905939687,-1.977485095468963,-1.977485095468963,
25.0,0.5,402.7416666666666,0.9697740289102572,0.9474965098994784,-2.297186596738646,-2.297186596738646,
25.0,1.0,402.7416666666666,0.9216599563548132,0.9159944158391654,-0.614710498875873,-0.614710498875873,
40.0,0.0,402.7416666666666,0.9809236953737344,0.9121654227100521,-7.009543452560314,-7.009543452560314,
40.0,0.125,402.7416666666666,0.9647425455313314,0.9121654227100521,-5.449860490222553,-5.449860490222553,
40.0,0.25,402.7416666666666,0.9520614396702132,0.9121654227100521,-4.1904876405855465,-4.1904876405855465,
40.0,0.375,402.7416666666666,0.9410172161958956,0.9121654227100521,-3.0660218526583622,-3.0660218526583622,
40.0,0.5,402.7416666666666,0.94167176906941,0.8536090378500869,-9.35174379352473,-9.35174379352473,
40.0,0.625,402.7416666666666,0.9374009876628244,0.8536090378500869,-8.938752029870574,-8.938752029870574,
40.0,0.75,402.7416666666666,0.9278398230226222,0.8536090378500869,-8.000387925872145,-8.000387925872145,
40.0,0.875,402.7416666666666,0.9087976797222082,0.7657744605601389,-15.73763031677052,-15.73763031677052,
40.0,1.0,402.7416666666666,0.9094045490087452,0.7657744605601389,-15.793860785627666,-15.793860785627666,
60.0,0.0,402.7416666666666,0.9457155855869276,0.7014248384440148,-25.831312380381434,,-25.831312380381434
60.0,0.5,402.7416666666666,0.8619207463943301,0.5023747307400246,-41.71450996607206,,-41.71450996607206
60.0,1.0,402.7416666666666,0.8349546405088448,0.2037995691840394,-75.59154003146348,,-75.59154003146348
0.0,0.5,429.25,0.9845467447900452,0.9923593400782943,0.7935220272263563,0.7935220272263563,
10.0,0.5,429.25,0.9798330917260392,0.9825610132423992,0.278406755129552,0.278406755129552,
25.0,0.0,429.25,0.9874473068780752,0.9674776968014439,-2.0223469077826026,-2.0223469077826026,
25.0,0.5,429.25,0.968823662434826,0.94579616133574,-2.376851638946743,-2.376851638946743,
25.0,1.0,429.25,0.9192022505158006,0.9132738581371839,-0.6449497240993589,-0.6449497240993589,
40.0,0.0,429.25,0.9803156434952685,0.9093208613855459,-7.242032969768192,-7.242032969768192,
40.0,0.125,429.25,0.9631533370770414,0.9093208613855459,-5.589190590863262,-5.589190590863262,
40.0,0.25,429.25,0.9504001635778342,0.9093208613855459,-4.322316405927685,-4.322316405927685,
40.0,0.375,429.25,0.9388854436897364,0.9093208613855459,-3.1489019776474834,-3.1489019776474834,
40.0,0.5,429.25,0.9395581699573654,0.8488681023092431,-9.652416481274122,-9.652416481274122,
40.0,0.625,429.25,0.9354019192693288,0.8488681023092431,-9.250977058896767,-9.250977058896767,
40.0,0.75,429.25,0.9256078084059814,0.8488681023092431,-8.29073668132664,-8.29073668132664,
40.0,0.875,429.25,0.9063270400482356,0.7581889636947889,-16.344881020604067,-16.344881020604067,
40.0,1.0,429.25,0.9070581505820672,0.7581889636947889,-16.412309044546657,-16.412309044546657,
60.0,0.0,429.25,0.9429342914495212,0.6917553508319015,-26.638011035901144,,-26.638011035901144
60.0,0.5,429.25,0.8579819137286585,0.48625891805316923,-43.32527174844955,,-43.32527174844955
60.0,1.0,429.25,0.830724716183455,0.17801426888507055,-78.57120831761092,,-78.57120831761092
0.0,0.5,455.7916666666667,0.9838748241377612,0.9921266617731462,0.8387080788063389,0.8387080788063389,
10.0,0.5,455.7916666666667,0.9793411562474738,0.9820299499672583,0.27455128405786566,0.27455128405786566,
25.0,0.0,455.7916666666667,0.9870549257803766,0.9664873066433564,-2.0837360312810578,-2.0837360312810578,
25.0,0.5,455.7916666666667,0.9671220089563805,0.9441455110722606,-2.3757600045638205,-2.3757600045638205,
25.0,1.0,455.7916666666667,0.9157801406919294,0.9106328177156169,-0.5620697313247435,-0.5620697313247435,
40.0,0.0,455.7916666666667,0.9794228283578236,0.9065594417567048,-7.439420900908264,-7.439420900908264,
40.0,0.125,455.7916666666667,0.9614753648807652,0.9065594417567048,-5.711630805108638,-5.711630805108638,
40.0,0.25,455.7916666666667,0.9485747117269816,0.9065594417567048,-4.429305298871349,-4.429305298871349,
40.0,0.375,455.7916666666667,0.9368597064554002,0.9065594417567048,-3.23423715310974,-3.23423715310974,
40.0,0.5,455.7916666666667,0.9373593702241548,0.8442657362611745,-9.931477394920417,-9.931477394920417,
40.0,0.625,455.7916666666667,0.933064592834382,0.8442657362611745,-9.516903465757084,-9.516903465757084,
40.0,0.75,455.7916666666667,0.924184863573162,0.8442657362611745,-8.647526102407408,-8.647526102407408,
40.0,0.875,455.7916666666667,0.9037115785110728,0.7508251780178792,-16.917610012818965,-16.917610012818965,
40.0,1.0,455.7916666666667,0.904956479684125,0.7508251780178792,-17.031902099871733,-17.031902099871733,
60.0,0.0,455.7916666666667,0.9399238049743592,0.6823684859178323,-27.401723170906706,,-27.401723170906706
60.0,0.5,455.7916666666667,0.8543080868659225,0.47061414319638706,-44.912830578151066,,-44.912830578151066
60.0,1.0,455.7916666666667,0.8269011396176292,0.15298262911421923,-81.49928428143653,,-81.49928428143653
0.0,0.5,482.2916666666667,0.9834554179168984,0.9919010149525029,0.8587676555276446,0.8587676555276446,
10.0,0.5,482.2916666666667,0.9787152730983182,0.9815149353013244,0.28605481900198765,0.28605481900198765,
25.0,0.0,482.2916666666667,0.9865597933007074,0.9655268458465209,-2.131948574938079,-2.131948574938079,
25.0,0.5,482.2916666666667,0.966205994306504,0.942544743077535,-2.4488826780620325,-2.4488826780620325,
25.0,1.0,482.2916666666667,0.9136121045043352,0.9080715889240559,-0.6064406932617372,-0.6064406932617372,
40.0,0.0,482.2916666666667,0.9785024917897556,0.9038814715896395,-7.626042940741883,-7.626042940741883,
40.0,0.125,482.2916666666667,0.959656338750146,0.9038814715896395,-5.811962564968575,-5.811962564968575,
40.0,0.25,482.2916666666667,0.9465397242157364,0.9038814715896395,-4.506757776219246,-4.506757776219246,
40.0,0.375,482.2916666666667,0.9347991239414662,0.9038814715896395,-3.30741135287614,-3.30741135287614,
40.0,0.5,482.2916666666667,0.9348175146667176,0.8398024526493991,-10.16402244572764,-10.16402244572764,
40.0,0.625,482.2916666666667,0.9312093762439784,0.8398024526493991,-9.815936772809135,-9.815936772809135,
40.0,0.75,482.2916666666667,0.9220619654110916,0.8398024526493991,-8.921256471631816,-8.921256471631816,
40.0,0.875,482.2916666666667,0.90131900762294,0.7436839242390385,-17.489377462440796,-17.489377462440796,
40.0,1.0,482.2916666666667,0.9024655863090816,0.7436839242390385,-17.594206857175674,-17.594206857175674,
60.0,0.0,482.2916666666667,0.9365569266221806,0.6732652898879343,-28.11272110109134,,-28.11272110109134
60.0,0.5,482.2916666666667,0.8500516480926196,0.45544214981322384,-46.42182615195637,,-46.42182615195637
60.0,1.0,482.2916666666667,0.8225497091936191,0.12870743970115806,-84.3526247395631,,-84.3526247395631
0.0,0.5,508.7916666666667,0.9828787641388932,0.9916814867455341,0.8956061447062671,0.8956061447062671,
10.0,0.5,508.7916666666667,0.9782072764301768,0.9810138857148387,0.2869135562867849,0.2869135562867849,
25.0,0.0,508.7916666666667,0.9860838917560596,0.9645924287960522,-2.1794761216243446,-2.1794761216243446,
25.0,0.5,508.7916666666667,0.9654175759693348,0.9409873813267537,-2.5305313732300436,-2.5305313732300436,
25.0,1.0,508.7916666666667,0.9110683133555616,0.9055798101228061,-0.6024249940754468,-0.6024249940754468,
40.0,0.0,508.7916666666667,0.9777039024378322,0.9012761169588234,-7.817068673699863,-7.817068673699863,
40.0,0.125,508.7916666666667,0.958035169892508,0.9012761169588234,-5.924527065123616,-5.924527065123616,
40.0,0.25,508.7916666666667,0.9446399500347262,0.9012761169588234,-4.590514414969295,-4.590514414969295,
40.0,0.375,508.7916666666667,0.9328197225551892,0.9012761169588234,-3.38153287646634,-3.38153287646634,
40.0,0.5,508.7916666666667,0.9329572068389084,0.8354601949313724,-10.450319820978734,-10.450319820978734,
40.0,0.625,508.7916666666667,0.9288857285831912,0.8354601949313724,-10.057806980662596,-10.057806980662596,
40.0,0.75,508.7916666666667,0.919930915263794,0.8354601949313724,-9.182289553580153,-9.182289553580153,
40.0,0.875,508.7916666666667,0.899037432237233,0.7367363118901957,-18.052765605449245,-18.052765605449245,
40.0,1.0,508.7916666666667,0.9002600316919006,0.7367363118901957,-18.16405416714848,-18.16405416714848,
60.0,0.0,508.7916666666667,0.9333844169488574,0.664408935092275,-28.817224390336083,,-28.817224390336083
60.0,0.5,508.7916666666667,0.8465285468301039,0.4406815584871251,-47.94250469906849,,-47.94250469906849
60.0,1.0,508.7916666666667,0.8184483023423306,0.10509049357939992,-87.1597884339622,,-87.1597884339622
0.0,0.5,535.1666666666666,0.9822869331900866,0.991468601155762,0.9347236184703006,0.9347236184703006,
10.0,0.5,535.1666666666666,0.9775330596890104,0.9805279971896376,0.3063771062208354,0.3063771062208354,
25.0,0.0,535.1666666666666,0.9843546715941064,0.9636862859015747,-2.0996888915110685,-2.0996888915110685,
25.0,0.5,535.1666666666666,0.9644687928456572,0.9394771431692911,-2.5912346632417704,-2.5912346632417704,
25.0,1.0,535.1666666666666,0.9094461801845544,0.9031634290708657,-0.6908326463489833,-0.6908326463489833,
40.0,0.0,535.1666666666666,0.9763724481550552,0.8987495967234274,-7.950127185409962,-7.950127185409962,
40.0,0.125,535.1666666666666,0.9562588401462156,0.8987495967234274,-6.01398293102262,-6.01398293102262,
40.0,0.25,535.1666666666666,0.9431340884321264,0.8987495967234274,-4.706063777472427,-4.706063777472427,
40.0,0.375,535.1666666666666,0.9301033534907592,0.8987495967234274,-3.370997067117163,-3.370997067117163,
40.0,0.5,535.1666666666666,0.9315107109581844,0.8312493278723788,-10.763309740440151,-10.763309740440151,
40.0,0.625,535.1666666666666,0.9269775016785372,0.8312493278723788,-10.326914475574357,-10.326914475574357,
40.0,0.75,535.1666666666666,0.9179915867614248,0.8312493278723788,-9.44913440819902,-9.44913440819902,
40.0,0.875,535.1666666666666,0.8969638119512905,0.7299989245958061,-18.614450787291233,-18.614450787291233,
40.0,1.0,535.1666666666666,0.8977065053489689,0.7299989245958061,-18.681782938396914,-18.681782938396914,
60.0,0.0,535.1666666666666,0.9300430737275962,0.6558205612339063,-29.484926046985212,,-29.484926046985212
60.0,0.5,535.1666666666666,0.8427528018175752,0.4263676020565105,-49.40775027541192,,-49.40775027541192
60.0,1.0,535.1666666666666,0.8144074945291103,0.08218816329041667,-89.90822606096745,,-89.90822606096745
0.0,0.5,561.7083333333334,0.9819291340670154,0.991259603153475,0.9502181738731088,0.9502181738731088,
10.0,0.5,561.7083333333334,0.977015527570104,0.9800509816659009,0.31068637192964776,0.31068637192964776,
25.0,0.0,561.7083333333334,0.9850300538409096,0.9627966904388898,-2.2571253857002245,-2.2571253857002245,
25.0,0.5,561.7083333333334,0.9635431917710878,0.9379944840648163,-2.651537359660072,-2.651537359660072,
25.0,1.0,561.7083333333334,0.906978412669952,0.900791174503706,-0.6821814146636725,-0.6821814146636725,
40.0,0.0,561.7083333333334,0.9759979260701482,0.8962692142677601,-8.168942748005163,-8.168942748005163,
40.0,0.125,561.7083333333334,0.9549628099927232,0.8962692142677601,-6.146165600460439,-6.146165600460439,
40.0,0.25,561.7083333333334,0.9410608753563544,0.8962692142677601,-4.759698576527574,-4.759698576527574,
40.0,0.375,561.7083333333334,0.9285721260394008,0.8962692142677601,-3.478772500895641,-3.478772500895641,
40.0,0.5,561.7083333333334,0.9292120339201956,0.8271153571129334,-10.987446683889015,-10.987446683889015,
40.0,0.625,561.7083333333334,0.9247050628905048,0.8271153571129334,-10.553603488718771,-10.553603488718771,
40.0,0.75,561.7083333333334,0.915075908904732,0.8271153571129334,-9.612377611063975,-9.612377611063975,
40.0,0.875,561.7083333333334,0.8948599249093974,0.7233845713806935,-19.162256433158007,-19.162256433158007,
40.0,1.0,561.7083333333334,0.895608126424775,0.7233845713806935,-19.229789230652678,-19.229789230652678,
60.0,0.0,561.7083333333334,0.9266659125361486,0.6473890230484742,-30.137818356060443,,-30.137818356060443
60.0,0.5,561.7083333333334,0.8391624343097766,0.41231503841412365,-50.86588465399326,,-50.86588465399326
60.0,1.0,561.7083333333334,0.8104863515494113,0.05970406146259777,-92.63355128084993,,-92.63355128084993
0.0,0.5,588.2916666666666,0.981562247833256,0.9910551705069267,0.9671238573636918,0.9671238573636918,
10.0,0.5,588.2916666666666,0.9763830498538416,0.9795843860769714,0.3278770789403822,0.3278770789403822,
25.0,0.0,588.2916666666666,0.9845740970315382,0.9619265273138642,-2.3002402547411887,-2.3002402547411887,
25.0,0.5,588.2916666666666,0.9625675788051208,0.9365442121897737,-2.703536581571872,-2.703536581571872,
25.0,1.0,588.2916666666666,0.9050032999303156,0.8984707395036378,-0.721827249379182,-0.721827249379182,
40.0,0.0,588.2916666666666,0.9750465610687892,0.8938430133265276,-8.3281712878666,-8.3281712878666,
40.0,0.125,588.2916666666666,0.9532132015313916,0.8938430133265276,-6.228426978296392,-6.228426978296392,
40.0,0.25,588.2916666666666,0.9393380694280814,0.8938430133265276,-4.843310154485018,-4.843310154485018,
40.0,0.375,588.2916666666666,0.9266750614806352,0.8938430133265276,-3.5429946826937093,-3.5429946826937093,
40.0,0.5,588.2916666666666,0.9272891788815902,0.823071688877546,-11.238941678338321,-11.238941678338321,
40.0,0.625,588.2916666666666,0.922725454902413,0.823071688877546,-10.799936806274225,-10.799936806274225,
40.0,0.75,588.2916666666666,0.9130975611069164,0.823071688877546,-9.859392475020433,-9.859392475020433,
40.0,0.875,588.2916666666666,0.8927414525422795,0.7169147022040736,-19.695148000297312,-19.695148000297312,
40.0,1.0,588.2916666666666,0.8934415225103164,0.7169147022040736,-19.758072113130883,-19.758072113130883,
60.0,0.0,588.2916666666666,0.9230783953953824,0.6391416635193852,-30.759763557718035,,-30.759763557718035
60.0,0.5,588.2916666666666,0.8355011201053447,0.39856943919897536,-52.295762434319485,,-52.295762434319485
60.0,1.0,588.2916666666666,0.8067004747691997,0.03771110271836042,-95.32526583312726,,-95.32526583312726
0.0,0.5,612.2916666666666,0.980436332490386,0.9908745373368105,1.0646489221702626,1.0646489221702626,
10.0,0.5,612.2916666666666,0.9754971459927836,0.9791721102403397,0.3767273192599659,0.3767273192599659,
25.0,0.0,612.2916666666666,0.9839940211448478,0.9611576661439611,-2.3207818858815052,-2.3207818858815052,
25.0,0.5,612.2916666666666,0.9617017112704448,0.9352627769066019,-2.749182418414966,-2.749182418414966,
25.0,1.0,612.2916666666666,0.9030356412472514,0.896420443050563,-0.7325511745640158,-0.7325511745640158,
40.0,0.0,612.2916666666666,0.9740520435229196,0.8916992639070829,-8.454659087617733,-8.454659087617733,
40.0,0.125,612.2916666666666,0.951501014503126,0.8916992639070829,-6.28499073406365,-6.28499073406365,
40.0,0.25,612.2916666666666,0.9376641156442266,0.8916992639070829,-4.902059380353203,-4.902059380353203,
40.0,0.375,612.2916666666666,0.9246404259738292,0.8916992639070829,-3.562591591434346,-3.562591591434346,
40.0,0.5,612.2916666666666,0.925312313413004,0.8194987731784715,-11.435440629147195,-11.435440629147195,
40.0,0.625,612.2916666666666,0.921001044335166,0.8194987731784715,-11.02086385037326,-11.02086385037326,
40.0,0.75,612.2916666666666,0.9111010206594136,0.8194987731784715,-10.054016558410229,-10.054016558410229,
40.0,0.875,612.2916666666666,0.8907480065128308,0.7111980370855543,-20.15721260271944,-20.15721260271944,
40.0,1.0,612.2916666666666,0.8915319872113349,0.7111980370855543,-20.22742343657861,-20.22742343657861,
60.0,0.0,612.2916666666666,0.9197655292585784,0.6318544384994099,-31.30266155889242,,-31.30266155889242
60.0,0.5,612.2916666666666,0.831944467065247,0.3864240641656832,-53.55169972716736,,-53.55169972716736
60.0,1.0,612.2916666666666,0.8031685153163601,0.01827850266509279,-97.72420079765041,,-97.72420079765041
0.0,0.5,631.1666666666666,0.979146881904298,0.9907349504659765,1.1834862343779702,1.1834862343779702,
10.0,0.5,631.1666666666666,0.9741793136515394,0.9788535181793196,0.4798094624140387,0.4798094624140387,
25.0,0.0,631.1666666666666,0.9826033265771054,0.9605635176564847,-2.2430016594179683,-2.2430016594179683,
25.0,0.5,631.1666666666666,0.96027275655092,0.9342725294274746,-2.707587708395714,-2.707587708395714,
25.0,1.0,631.1666666666666,0.9017752886228638,0.8948360470839594,-0.7695089482327296,-0.7695089482327296,
40.0,0.0,631.1666666666666,0.9719948524675204,0.8900426508214565,-8.431341116469785,-8.431341116469785,
40.0,0.125,631.1666666666666,0.9490692731088124,0.8900426508214565,-6.219421907318286,-6.219421907318286,
40.0,0.25,631.1666666666666,0.935292095274324,0.8900426508214565,-4.838001377483651,-4.838001377483651,
40.0,0.375,631.1666666666666,0.9239330253970156,0.8900426508214565,-3.668055329118293,-3.668055329118293,
40.0,0.5,631.1666666666666,0.9269108355939376,0.8167377513690941,-11.886049876010759,-11.886049876010759,
40.0,0.625,631.1666666666666,0.919263202689058,0.8167377513690941,-11.153002863603504,-11.153002863603504,
40.0,0.75,631.1666666666666,0.9105757944439926,0.8167377513690941,-10.30535224497122,-10.30535224497122,
40.0,0.875,631.1666666666666,0.8900487121420377,0.7067804021905504,-20.590817946404783,-20.590817946404783,
40.0,1.0,631.1666666666666,0.8901332711087838,0.7067804021905504,-20.59836148915568,-20.59836148915568,
60.0,0.0,631.1666666666666,0.9141287619860876,0.6262231309330982,-31.495085049886125,,-31.495085049886125
60.0,0.5,631.1666666666666,0.8289798143642462,0.37703855155516364,-54.51776448328616,,-54.51776448328616
60.0,1.0,631.1666666666666,0.8005363084428663,0.0032616824882616413,-99.59256282896075,,-99.59256282896075
0.0,0.5,658.7916666666666,0.9793489724337696,0.9905343647203864,1.1421252894992118,1.1421252894992118,
10.0,0.5,658.7916666666666,0.9741242888015498,0.9783957027292204,0.43848757050557313,0.43848757050557313,
25.0,0.0,658.7916666666666,0.9825630907112736,0.9597097287819322,-2.325892570704843,-2.325892570704843,
25.0,0.5,658.7916666666666,0.9596033280763632,0.9328495479698871,-2.7880040974959086,-2.7880040974959086,
25.0,1.0,658.7916666666666,0.8996954512617911,0.8925592767518192,-0.7931766799491544,-0.7931766799491544,
40.0,0.0,658.7916666666666,0.9715722132558904,0.8876621047933859,-8.636528228952594,-8.636528228952594,
40.0,0.125,658.7916666666666,0.9479200552326332,0.8876621047933859,-6.356859959509892,-6.356859959509892,
40.0,0.25,658.7916666666666,0.93412448960738,0.8876621047933859,-4.973896448590341,-4.973896448590341,
40.0,0.375,658.7916666666666,0.9216056565485288,0.8876621047933859,-3.6830884786735782,-3.6830884786735782,
40.0,0.5,658.7916666666666,0.9226890827059424,0.8127701746556432,-11.912887028850866,-11.912887028850866,
40.0,0.625,658.7916666666666,0.9174085876694498,0.8127701746556432,-11.405868052709872,-11.405868052709872,
40.0,0.75,658.7916666666666,0.9082708059186572,0.8127701746556432,-10.514554760616939,-10.514554760616939,
40.0,0.875,658.7916666666666,0.8873707822174501,0.700432279449029,-21.066560508255712,-21.066560508255712,
40.0,1.0,658.7916666666666,0.8878619992067337,0.700432279449029,-21.11023108604322,-21.11023108604322,
60.0,0.0,658.7916666666666,0.9113331058724642,0.618130965673666,-32.17288369197357,,-32.17288369197357
60.0,0.5,658.7916666666666,0.8245152120231738,0.3635516094561101,-55.90722837435143,,-55.90722837435143
60.0,1.0,658.7916666666666,0.7969491868963976,0.0,-100.0,,-100.0
0.0,0.5,708.375,0.978927962088492,0.9901846151829907,1.1498959607286385,1.1498959607286385,
10.0,0.5,708.375,0.9734662314421249,0.9775974369231751,0.4243809746672135,0.4243809746672135,
25.0,0.0,708.375,0.9820830914395487,0.9582210274635525,-2.429739823849215,-2.429739823849215,
25.0,0.5,708.375,0.9582839490712374,0.9303683791059209,-2.9130791549177166,-2.9130791549177166,
25.0,1.0,708.375,0.8977124342714232,0.8885894065694734,-1.016252794733095,-1.016252794733095,
40.0,0.0,708.375,0.97063375366345,0.8835112870489998,-8.975833189977678,-8.975833189977678,
40.0,0.125,708.375,0.9453911446598356,0.8835112870489998,-6.545423866129084,-6.545423866129084,
40.0,0.25,708.375,0.9314050296176432,0.8835112870489998,-5.142096192920976,-5.142096192920976,
40.0,0.375,708.375,0.9181943774412848,0.8835112870489998,-3.777314612722388,-3.777314612722388,
40.0,0.5,708.375,0.918904791523382,0.8058521450816662,-12.302977140242616,-12.302977140242616,
40.0,0.625,708.375,0.914251295718776,0.8058521450816662,-11.856603446417573,-11.856603446417573,
40.0,0.75,708.375,0.9050126770685336,0.8058521450816662,-10.95681137948947,-10.95681137948947,
40.0,0.875,708.375,0.8840668791378465,0.6893634321306661,-22.02361061157022,-22.02361061157022,
40.0,1.0,708.375,0.8746950076930844,0.6893634321306661,-21.18813688570268,-21.18813688570268,
60.0,0.0,708.375,0.9075782210677364,0.6040211342512591,-33.446933803606726,,-33.446933803606726
60.0,0.5,708.375,0.8196796253660005,0.3400352237520986,-58.51608198748782,,-58.51608198748782
60.0,1.0,708.375,0.791996073520952,0.0,-100.0,,-100.0
0.0,0.5,759.9583333333334,0.9781862509928636,0.9898335200382969,1.1907005474275791,1.1907005474275791,
10.0,0.5,759.9583333333334,0.9728194414455972,0.9767960999127971,0.4087766236754792,0.4087766236754792,
25.0,0.0,759.9583333333334,0.9815345597833672,0.9567265985968998,-2.527466907730968,-2.527466907730968,
25.0,0.5,759.9583333333334,0.9568721318987454,0.9278776643281662,-3.0301297951947634,-3.0301297951947634,
25.0,1.0,759.9583333333334,0.8954940464723339,0.8846042629250659,-1.2160643155771593,-1.2160643155771593,
40.0,0.0,759.9583333333334,0.9696231363344162,0.879344499674769,-9.31069332781584,-9.31069332781584,
40.0,0.125,759.9583333333334,0.942615103904462,0.879344499674769,-6.71224171643506,-6.71224171643506,
40.0,0.25,759.9583333333334,0.9285962797531808,0.879344499674769,-5.3038959074338345,-5.3038959074338345,
